/â°ïù,ècïù,îwåi,âπäy,ÉXÉNÉçÅ[Éã,
 80, 15, 2, 14, 0,
 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307,
 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 12008, 12008, 12008, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307,
 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 0, 307, 307, 307, 0, 0, 0, 0, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 12008, 12008, 307, 307, 307, 307, 307, 307,
 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 0, 307, 307, 307, 0, 307, 307, 307, 12008, 307, 307, 0, 0, 307, 307, 0, 0, 0, 0, 0, 0, 307, 307, 0, 307, 307, 307, 307, 307, 0, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 0, 307, 307, 307, 307, 307, 12008, 307, 307, 307, 307, 307, 307, 307, 0, 0, 12008, 12008, 0, 307, 307, 307, 307, 307,
 307, 307, 307, 307, 307, 307, 307, 307, 307, 0, 0, 0, 307, 0, 0, 307, 307, 0, 0, 307, 0, 0, 0, 0, 0, 12008, 0, 0, 0, 0, 0, 307, 0, 12008, 0, 0, 307, 307, 0, 12008, 12008, 12008, 0, 307, 307, 307, 307, 307, 307, 0, 307, 0, 307, 307, 0, 12008, 12008, 12008, 0, 0, 0, 0, 0, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 307,
 307, 307, 307, 307, 307, 307, 307, 307, 307, 0, 0, 0, 12008, 0, 0, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 704, 0, 0, 0, 0, 307, 307, 0, 0, 0, 0, 0, 0, 307, 307, 307, 307, 307, 0, 0, 0, 307, 0, 0, 12008, 12008, 12008, 0, 0, 0, 0, 0, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307,
 307, 307, 307, 307, 307, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 704, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307,
 307, 307, 307, 307, 307, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307,
 307, 307, 307, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12008, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 12008, 12008, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 12008, 307,
 307, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 12008, 307,
 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12008, 307, 0, 0, 0, 0, 0, 0, 0, 12008, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 0, 307, 307, 307, 0, 307, 307, 307, 0, 0, 0, 0, 0, 307, 307, 307, 0, 307, 307, 307, 0, 0, 801, 0, 12008, 307,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12008, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 701, 0, 0, 0, 17101, 0, 0, 0, 0, 0, 0, 12008, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307,
 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 12008, 0, 0, 0, 0, 0, 0, 12008, 0, 0, 307, 307, 307, 0, 307, 307, 307, 307, 307, 0, 307, 307, 0, 0, 307, 307, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 12008, 0, 307, 307, 307, 0, 307, 307, 307, 0, 307, 307, 307, 0, 0, 0, 0, 307, 307, 307, 307, 307, 307,
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 307, 307, 0, 0, 307, 307, 307, 307, 0, 0, 307, 307, 307, 0, 307, 307, 307, 307, 307, 0, 307, 307, 0, 0, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 12008, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 0, 12008, 12008, 12008, 307, 307, 307, 307, 307, 307,
 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 0, 0, 307, 307, 307, 307, 307, 12008, 0, 307, 307, 307, 307, 0, 0, 307, 307, 307, 0, 307, 307, 307, 307, 307, 0, 307, 307, 0, 0, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 12008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 0, 0, 0, 0, 0, 0, 0, 0, 307, 307, 307, 307, 307, 307,
